order_detail_id,transaction_status,created_at,modified_at,payment_date,estimated_delivery_date,receive_date,comment, shippng_fee ,tax_rate,user_id,payment_method_id
6181,Completed,6/27/2018 15:13:05,7/1/2021 22:13:59,11/16/2022 23:14:35,11/19/2022 23:14:35,11/21/2022 23:14:35,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
Sed ante. Vivamus tortor. Duis mattis egestas metus.
Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.", $ 18.00 ,7%,3918,4075
6182,Failed,5/11/2020 10:22:42,8/30/2021 12:45:07,10/16/2016 10:55:09,10/19/2016 10:55:09,10/21/2016 10:55:09,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.", $ 18.00 ,10%,6476,6147
6183,Failed,8/5/2021 16:46:04,1/23/2022 11:21:50,3/31/2022 9:33:12,4/3/2022 9:33:12,4/5/2022 9:33:12,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.
Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.", $ 41.00 ,7%,8191,6747
6184,Failed,1/17/2020 7:14:27,10/20/2020 11:17:51,12/31/2019 10:06:34,1/3/2020 10:06:34,1/5/2020 10:06:34,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.", $ 38.00 ,15%,954,4858
6185,Ongoing,5/16/2022 20:25:04,7/7/2016 20:26:38,4/22/2018 14:25:23,4/25/2018 14:25:23,4/27/2018 14:25:23,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.", $ 40.00 ,7%,3486,1147
6186,Failed,4/25/2020 4:49:29,1/6/2022 19:19:20,10/26/2020 1:26:28,10/29/2020 1:26:28,10/31/2020 1:26:28,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.", $ 13.00 ,10%,1429,393
6187,Failed,4/29/2018 16:32:15,9/6/2018 6:58:09,8/18/2020 17:07:38,8/21/2020 17:07:38,8/23/2020 17:07:38,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.", $ 15.00 ,10%,1211,1474
6188,Completed,12/30/2018 6:21:03,10/2/2022 8:58:08,3/31/2022 8:46:04,4/3/2022 8:46:04,4/5/2022 8:46:04,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.
Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
Sed ante. Vivamus tortor. Duis mattis egestas metus.", $ 25.00 ,15%,7277,4941
6189,Failed,1/26/2022 23:51:18,11/21/2016 4:07:12,8/24/2018 18:15:06,8/27/2018 18:15:06,8/29/2018 18:15:06,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst., $ 29.00 ,15%,9055,3320
6190,Ongoing,12/24/2019 22:47:38,10/10/2022 9:52:29,10/6/2022 23:47:27,10/9/2022 23:47:27,10/11/2022 23:47:27,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi., $ 33.00 ,15%,858,6939
6191,Failed,3/14/2021 19:47:11,8/16/2022 16:35:11,1/19/2021 23:34:51,1/22/2021 23:34:51,1/24/2021 23:34:51,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.", $ 21.00 ,10%,819,2362
6192,Completed,11/27/2021 21:04:04,10/22/2019 20:28:36,12/16/2018 20:24:36,12/19/2018 20:24:36,12/21/2018 20:24:36,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.", $ 13.00 ,15%,2788,336
6193,Completed,7/2/2017 14:24:07,11/20/2020 10:10:30,4/28/2022 15:47:48,5/1/2022 15:47:48,5/3/2022 15:47:48,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio., $ 28.00 ,15%,1280,2666
6194,Completed,11/18/2017 0:24:37,7/22/2020 0:01:17,11/16/2020 10:26:07,11/19/2020 10:26:07,11/21/2020 10:26:07,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.", $ 19.00 ,7%,1019,3223
6195,Failed,4/14/2016 7:07:57,1/21/2022 20:23:50,2/4/2019 15:20:51,2/7/2019 15:20:51,2/9/2019 15:20:51,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.", $ 17.00 ,15%,3753,1541
6196,Completed,10/9/2017 2:58:16,10/6/2022 21:37:43,10/14/2021 15:58:53,10/17/2021 15:58:53,10/19/2021 15:58:53,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.", $ 24.00 ,15%,7034,2164
6197,Ongoing,4/21/2020 23:23:52,9/6/2017 11:50:32,11/8/2018 14:18:59,11/11/2018 14:18:59,11/13/2018 14:18:59,In congue. Etiam justo. Etiam pretium iaculis justo., $ 15.00 ,7%,588,2411
6198,Failed,7/23/2022 3:08:29,8/2/2016 11:27:59,8/19/2019 10:38:59,8/22/2019 10:38:59,8/24/2019 10:38:59,Phasellus in felis. Donec semper sapien a libero. Nam dui., $ 21.00 ,10%,9991,2610
6199,Ongoing,7/3/2021 13:46:21,7/14/2022 5:32:54,4/1/2020 17:06:49,4/4/2020 17:06:49,4/6/2020 17:06:49,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum., $ 41.00 ,15%,8329,2301
6200,Completed,9/29/2021 6:01:15,7/8/2020 8:49:53,6/5/2021 20:13:42,6/8/2021 20:13:42,6/10/2021 20:13:42,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.", $ 47.00 ,15%,9147,3198
6201,Failed,8/13/2020 12:07:07,10/27/2022 7:01:56,12/26/2022 7:23:11,12/29/2022 7:23:11,12/31/2022 7:23:11,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.", $ 42.00 ,10%,9551,687
6202,Completed,10/25/2016 6:05:23,8/23/2021 20:08:14,5/5/2019 13:39:18,5/8/2019 13:39:18,5/10/2019 13:39:18,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.
Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.
Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.", $ 14.00 ,7%,7744,195
6203,Failed,5/8/2022 3:49:01,5/27/2016 10:04:45,1/7/2022 5:28:06,1/10/2022 5:28:06,1/12/2022 5:28:06,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.", $ 25.00 ,10%,6108,2594
6204,Completed,4/9/2019 10:55:06,11/25/2020 14:18:28,2/25/2020 15:41:13,2/28/2020 15:41:13,3/1/2020 15:41:13,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.", $ 21.00 ,15%,9422,1322
6205,Ongoing,8/15/2018 11:30:17,6/10/2017 2:38:59,8/18/2019 21:12:19,8/21/2019 21:12:19,8/23/2019 21:12:19,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.", $ 25.00 ,10%,3754,3623
6206,Failed,8/23/2022 20:38:38,9/4/2021 8:46:27,6/16/2022 21:53:37,6/19/2022 21:53:37,6/21/2022 21:53:37,"Phasellus in felis. Donec semper sapien a libero. Nam dui.
Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.", $ 40.00 ,7%,5206,3220
6207,Completed,2/26/2016 5:26:42,9/27/2018 11:58:44,7/9/2020 12:58:56,7/12/2020 12:58:56,7/14/2020 12:58:56,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.", $ 11.00 ,10%,4842,1794
6208,Ongoing,8/25/2019 18:13:07,11/29/2018 2:53:44,9/18/2019 18:28:19,9/21/2019 18:28:19,9/23/2019 18:28:19,"Sed ante. Vivamus tortor. Duis mattis egestas metus.
Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.
Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.", $ 44.00 ,7%,4765,1936
6209,Completed,5/15/2019 3:26:26,10/18/2018 23:58:41,1/15/2019 23:28:07,1/18/2019 23:28:07,1/20/2019 23:28:07,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.
Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.
Fusce consequat. Nulla nisl. Nunc nisl.", $ 28.00 ,7%,4525,2424
6210,Completed,4/8/2018 19:01:11,7/14/2019 9:09:32,1/4/2018 8:03:53,1/7/2018 8:03:53,1/9/2018 8:03:53,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.", $ 20.00 ,15%,6827,5454
6211,Failed,5/7/2021 21:22:42,4/20/2019 18:38:55,2/27/2017 17:09:37,3/2/2017 17:09:37,3/4/2017 17:09:37,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris., $ 27.00 ,7%,728,5384
6212,Ongoing,6/23/2019 3:15:55,11/13/2021 13:57:23,3/12/2017 8:49:17,3/15/2017 8:49:17,3/17/2017 8:49:17,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis., $ 44.00 ,7%,7700,3998
6213,Completed,5/17/2022 6:18:29,7/17/2019 6:54:14,10/25/2022 15:41:56,10/28/2022 15:41:56,10/30/2022 15:41:56,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.", $ 22.00 ,10%,52,1828
6214,Failed,11/20/2018 23:58:24,5/21/2016 4:39:07,9/13/2017 23:32:03,9/16/2017 23:32:03,9/18/2017 23:32:03,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.", $ 49.00 ,10%,3508,991
6215,Ongoing,4/5/2020 13:49:59,1/12/2022 12:17:43,10/13/2021 9:56:11,10/16/2021 9:56:11,10/18/2021 9:56:11,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus., $ 50.00 ,10%,137,212
6216,Completed,7/10/2019 1:57:23,12/8/2022 2:53:41,3/26/2019 16:27:25,3/29/2019 16:27:25,3/31/2019 16:27:25,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.", $ 33.00 ,15%,6182,4203
6217,Failed,7/3/2016 1:18:31,4/16/2016 3:58:42,2/15/2016 22:57:42,2/18/2016 22:57:42,2/20/2016 22:57:42,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.
Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.", $ 42.00 ,10%,5004,4286
6218,Failed,7/10/2016 16:34:23,4/10/2020 23:48:57,2/20/2021 1:44:38,2/23/2021 1:44:38,2/25/2021 1:44:38,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
Sed ante. Vivamus tortor. Duis mattis egestas metus.
Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.", $ 46.00 ,7%,7920,75
6219,Failed,12/18/2020 16:06:49,7/27/2021 4:39:33,11/28/2020 7:11:37,12/1/2020 7:11:37,12/3/2020 7:11:37,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.", $ 41.00 ,10%,8407,701
6220,Failed,6/17/2021 20:29:03,8/3/2017 11:34:20,2/22/2022 21:51:05,2/25/2022 21:51:05,2/27/2022 21:51:05,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.", $ 34.00 ,15%,6732,4981
6221,Completed,8/17/2018 2:46:33,12/22/2018 21:43:12,10/6/2017 14:02:20,10/9/2017 14:02:20,10/11/2017 14:02:20,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.", $ 40.00 ,10%,2553,416
6222,Failed,7/24/2020 4:53:33,4/28/2022 14:56:08,9/30/2018 4:36:24,10/3/2018 4:36:24,10/5/2018 4:36:24,"In congue. Etiam justo. Etiam pretium iaculis justo.
In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.", $ 44.00 ,7%,2230,4619
6223,Completed,8/12/2017 5:57:53,4/17/2018 18:03:33,6/10/2019 1:18:47,6/13/2019 1:18:47,6/15/2019 1:18:47,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.
Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.", $ 30.00 ,10%,6018,5764
6224,Failed,1/19/2022 22:25:24,6/15/2017 1:27:55,6/22/2017 20:16:34,6/25/2017 20:16:34,6/27/2017 20:16:34,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.", $ 46.00 ,7%,6589,3719
6225,Ongoing,7/17/2019 5:26:31,6/12/2016 16:28:57,6/10/2016 9:05:15,6/13/2016 9:05:15,6/15/2016 9:05:15,"Sed ante. Vivamus tortor. Duis mattis egestas metus.
Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.", $ 37.00 ,7%,6878,1674
6226,Ongoing,5/29/2020 10:58:47,2/6/2021 14:47:12,10/21/2021 16:54:41,10/24/2021 16:54:41,10/26/2021 16:54:41,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.
Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.", $ 37.00 ,10%,9023,3156
6227,Ongoing,11/4/2020 14:38:59,5/23/2019 11:15:24,6/5/2019 0:15:34,6/8/2019 0:15:34,6/10/2019 0:15:34,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.
Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.", $ 36.00 ,10%,556,2366
6228,Completed,3/13/2022 5:18:39,1/20/2016 10:48:07,6/5/2019 10:33:32,6/8/2019 10:33:32,6/10/2019 10:33:32,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat., $ 39.00 ,7%,1485,770
6229,Failed,9/12/2022 23:34:33,11/20/2020 22:36:07,11/19/2020 9:40:24,11/22/2020 9:40:24,11/24/2020 9:40:24,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.", $ 25.00 ,7%,8693,3812
6230,Failed,10/30/2020 3:50:54,8/19/2021 14:20:12,2/26/2018 5:03:48,3/1/2018 5:03:48,3/3/2018 5:03:48,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus., $ 45.00 ,10%,9817,1966
6231,Ongoing,9/2/2021 11:36:21,6/18/2022 12:56:58,5/11/2016 11:38:51,5/14/2016 11:38:51,5/16/2016 11:38:51,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.
Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.", $ 17.00 ,10%,6212,3499
6232,Completed,5/27/2019 5:22:20,12/18/2021 13:22:27,9/14/2019 21:48:10,9/17/2019 21:48:10,9/19/2019 21:48:10,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque., $ 22.00 ,15%,4454,3419
6233,Ongoing,3/6/2018 3:09:28,6/26/2019 18:17:26,3/7/2017 22:19:20,3/10/2017 22:19:20,3/12/2017 22:19:20,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.", $ 32.00 ,7%,1091,540
6234,Failed,6/3/2020 16:17:29,7/27/2019 11:33:43,1/22/2018 11:31:24,1/25/2018 11:31:24,1/27/2018 11:31:24,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat., $ 40.00 ,7%,2013,5134
6235,Completed,6/10/2018 16:54:13,2/25/2020 15:06:21,6/22/2016 9:55:48,6/25/2016 9:55:48,6/27/2016 9:55:48,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.
Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.", $ 37.00 ,7%,1260,5926
